,Datetime,COP,CVX,EOG,EPD,MPC,OXY,PSX,PXD,SLB,XOM,SP500
3148,2023-01-18 15:30:00-05:00,118.55000305175781,177.1999969482422,128.85000610351562,25.139999389648438,121.30999755859375,64.44000244140625,102.7300033569336,233.86000061035156,57.119998931884766,110.5999984741211,3928.8798828125
3149,2023-01-19 09:30:00-05:00,118.16000366210938,177.35000610351562,128.61500549316406,25.329999923706055,121.39749908447266,64.26000213623047,102.58999633789062,233.0500030517578,56.68000030517578,110.44999694824219,3902.97998046875
3150,2023-01-19 10:30:00-05:00,116.45999908447266,176.5,127.93000030517578,25.354999542236328,121.44999694824219,64.13999938964844,102.30000305175781,230.28500366210938,56.5099983215332,109.78500366210938,3890.60009765625
3151,2023-01-19 11:30:00-05:00,118.71499633789062,178.3101043701172,130.0800018310547,25.424999237060547,123.08999633789062,65.22000122070312,103.91000366210938,233.88999938964844,57.150001525878906,111.04000091552734,3896.22998046875
3152,2023-01-19 12:30:00-05:00,118.79000091552734,178.51409912109375,130.0,25.475000381469727,122.66999816894531,65.16500091552734,103.87999725341797,235.25999450683594,57.525001525878906,111.06999969482422,3903.580078125
3153,2023-01-19 13:30:00-05:00,119.9000015258789,179.67779541015625,131.4949951171875,25.469999313354492,123.20999908447266,65.8949966430664,104.44000244140625,237.64999389648438,57.849998474121094,111.9800033569336,3919.18994140625
3154,2023-01-19 14:30:00-05:00,120.0999984741211,179.7100067138672,131.77000427246094,25.565000534057617,123.38999938964844,65.9800033569336,104.61000061035156,238.85499572753906,57.79499816894531,111.7699966430664,3915.06005859375
3155,2023-01-19 15:30:00-05:00,119.63999938964844,178.9499969482422,131.30999755859375,25.479999542236328,123.22000122070312,65.68000030517578,104.37000274658203,238.52999877929688,57.380001068115234,111.33000183105469,3898.159912109375
3156,2023-01-20 09:30:00-05:00,120.52749633789062,179.07000732421875,131.66000366210938,25.674999237060547,124.63500213623047,66.44550323486328,105.13500213623047,238.4593048095703,57.52000045776367,111.47000122070312,3922.510009765625
3157,2023-01-20 10:30:00-05:00,121.69000244140625,180.7899932861328,133.0,25.724000930786133,125.88999938964844,66.90499877929688,107.05500030517578,239.77999877929688,57.83000183105469,112.84500122070312,3936.090087890625
3158,2023-01-20 11:30:00-05:00,121.41000366210938,179.88999938964844,132.90780639648438,25.740100860595703,125.21900177001953,66.6050033569336,106.76000213623047,239.14999389648438,57.12009811401367,112.57499694824219,3933.510009765625
3159,2023-01-20 12:30:00-05:00,121.2699966430664,179.49000549316406,131.63999938964844,25.69499969482422,124.61000061035156,66.62999725341797,106.6050033569336,238.2899932861328,56.58000183105469,112.27999877929688,3929.199951171875
3160,2023-01-20 13:30:00-05:00,121.5999984741211,180.1199951171875,132.16000366210938,25.70680046081543,125.26000213623047,66.73999786376953,106.66999816894531,238.9199981689453,56.63999938964844,112.55999755859375,3951.8701171875
3161,2023-01-20 14:30:00-05:00,121.38999938964844,180.6300048828125,132.60000610351562,25.725000381469727,125.4800033569336,67.03500366210938,106.8499984741211,239.50999450683594,56.84170150756836,112.9000015258789,3964.43994140625
3162,2023-01-20 15:30:00-05:00,121.80999755859375,180.83999633789062,132.67999267578125,25.729999542236328,125.6500015258789,66.9000015258789,106.97000122070312,239.38999938964844,57.31999969482422,113.3499984741211,3971.780029296875
3163,2023-01-23 09:30:00-05:00,122.44999694824219,180.8699951171875,134.25,25.997299194335938,127.58000183105469,67.20999908447266,107.88500213623047,242.3699951171875,56.209999084472656,113.9800033569336,4005.3798828125
3164,2023-01-23 10:30:00-05:00,122.7699966430664,181.97999572753906,134.77999877929688,26.117000579833984,128.11000061035156,67.01000213623047,108.37999725341797,242.5399932861328,56.224998474121094,114.38999938964844,4021.6298828125
3165,2023-01-23 11:30:00-05:00,122.4000015258789,181.85000610351562,134.77000427246094,26.19499969482422,128.1999969482422,67.11000061035156,108.2300033569336,242.00999450683594,56.21269989013672,113.93000030517578,4023.3798828125
3166,2023-01-23 12:30:00-05:00,122.01000213623047,181.60000610351562,134.41189575195312,26.20989990234375,127.94000244140625,67.04989624023438,108.4000015258789,241.97999572753906,56.345001220703125,113.94000244140625,4031.7900390625
3167,2023-01-23 13:30:00-05:00,121.08999633789062,180.80999755859375,134.1699981689453,26.174999237060547,127.56999969482422,66.74210357666016,107.9000015258789,241.42999267578125,56.125,113.4800033569336,4019.719970703125
3168,2023-01-23 14:30:00-05:00,120.47000122070312,180.4600067138672,133.6999969482422,26.15999984741211,126.79000091552734,66.49500274658203,107.0,241.35000610351562,55.974998474121094,112.86530303955078,4011.320068359375
3169,2023-01-23 15:30:00-05:00,120.12999725341797,180.66000366210938,134.16000366210938,26.104999542236328,126.87999725341797,66.50990295410156,106.93000030517578,241.44000244140625,55.84000015258789,112.75,4019.52001953125
3170,2023-01-24 09:30:00-05:00,118.93000030517578,179.50999450683594,133.16000366210938,26.15999984741211,126.58999633789062,64.80999755859375,105.51000213623047,238.98500061035156,54.380001068115234,111.55999755859375,4005.429931640625
3171,2023-01-24 10:30:00-05:00,118.0,179.89999389648438,133.64999389648438,26.059999465942383,127.47000122070312,64.74500274658203,106.072998046875,239.2550048828125,55.040000915527344,112.57499694824219,4019.679931640625
3172,2023-01-24 11:30:00-05:00,118.86000061035156,179.8300018310547,133.6999969482422,26.110000610351562,128.44500732421875,64.80000305175781,105.86000061035156,239.4199981689453,55.45000076293945,112.63999938964844,4016.330078125
3173,2023-01-24 12:30:00-05:00,119.06999969482422,180.55799865722656,133.27000427246094,26.19499969482422,128.47000122070312,64.64520263671875,106.3499984741211,238.3000030517578,55.380001068115234,112.88999938964844,4017.530029296875
3174,2023-01-24 13:30:00-05:00,118.88999938964844,180.27000427246094,132.9199981689453,26.295000076293945,128.8699951171875,64.43000030517578,106.55000305175781,236.83999633789062,55.220001220703125,113.13999938964844,4016.929931640625
3175,2023-01-24 14:30:00-05:00,119.25,180.7740020751953,133.10000610351562,26.354999542236328,129.59500122070312,64.55000305175781,106.66500091552734,237.9600067138672,55.540000915527344,113.7750015258789,4018.409912109375
3176,2023-01-24 15:30:00-05:00,118.80999755859375,180.82000732421875,132.75,26.34000015258789,130.19000244140625,64.4000015258789,107.0,237.75999450683594,55.459999084472656,113.80000305175781,4016.840087890625
3177,2023-01-25 09:30:00-05:00,117.5645980834961,177.0518035888672,131.75999450683594,26.229999542236328,129.86990356445312,63.185001373291016,106.80999755859375,231.2100067138672,54.97999954223633,111.94000244140625,3961.139892578125
3178,2023-01-25 10:30:00-05:00,118.8499984741211,177.44000244140625,132.4600067138672,26.1299991607666,129.27000427246094,63.75,107.47000122070312,232.7100067138672,55.95009994506836,112.38999938964844,3973.659912109375
3179,2023-01-25 11:30:00-05:00,118.3499984741211,177.85000610351562,132.05999755859375,26.110000610351562,128.72000122070312,63.43000030517578,107.30000305175781,232.50999450683594,55.869998931884766,112.23999786376953,3979.25
3180,2023-01-25 12:30:00-05:00,119.19999694824219,178.5399932861328,132.1999969482422,26.06999969482422,129.4499969482422,63.94129943847656,107.91500091552734,234.3300018310547,56.369998931884766,112.72000122070312,4000.580078125
3181,2023-01-25 13:30:00-05:00,119.4271011352539,178.6300048828125,132.10000610351562,26.125,129.94000244140625,63.86000061035156,108.29499816894531,234.46499633789062,55.96500015258789,112.89099884033203,4005.949951171875
3182,2023-01-25 14:30:00-05:00,119.68000030517578,178.88999938964844,131.91000366210938,26.209999084472656,129.5500030517578,64.28189849853516,108.30999755859375,235.4738006591797,56.10499954223633,112.97000122070312,4012.429931640625
3183,2023-01-25 15:30:00-05:00,120.37999725341797,179.0800018310547,132.5,26.18000030517578,129.75999450683594,64.52999877929688,108.83000183105469,236.1699981689453,56.25,113.20999908447266,4015.699951171875
3184,2023-01-26 09:30:00-05:00,121.69999694824219,185.80999755859375,133.78500366210938,26.31999969482422,131.1999969482422,65.8499984741211,108.9000015258789,233.58999633789062,55.95000076293945,115.52989959716797,4039.510009765625
3185,2023-01-26 10:30:00-05:00,121.58999633789062,185.44000244140625,134.16000366210938,26.334999084472656,131.8300018310547,65.68000030517578,109.83999633789062,234.25999450683594,56.35540008544922,115.83999633789062,4022.7099609375
3186,2023-01-26 11:30:00-05:00,122.94999694824219,186.52999877929688,134.44500732421875,26.344999313354492,132.72999572753906,66.125,110.79000091552734,234.5850067138672,56.54999923706055,116.73149871826172,4035.93994140625
3187,2023-01-26 12:30:00-05:00,123.31999969482422,186.27499389648438,134.8300018310547,26.329999923706055,132.91000366210938,66.4000015258789,110.62999725341797,235.76519775390625,56.86000061035156,116.8550033569336,4035.719970703125
3188,2023-01-26 13:30:00-05:00,123.51000213623047,186.97120666503906,134.62879943847656,26.3799991607666,133.75999450683594,66.2969970703125,111.08999633789062,235.9499969482422,57.0,117.0,4043.179931640625
3189,2023-01-26 14:30:00-05:00,124.43000030517578,186.99000549316406,135.07000732421875,26.389999389648438,134.42999267578125,66.91010284423828,111.45999908447266,236.63999938964844,57.150001525878906,117.27510070800781,4051.949951171875
3190,2023-01-26 15:30:00-05:00,124.61000061035156,187.66000366210938,135.91000366210938,26.31999969482422,135.32000732421875,67.08000183105469,111.5,236.99000549316406,57.47999954223633,117.76000213623047,4060.199951171875
3191,2023-01-27 09:30:00-05:00,124.77999877929688,181.0449981689453,136.89999389648438,26.40999984741211,135.3000030517578,67.36000061035156,110.78279876708984,237.92999267578125,57.42660140991211,116.88569641113281,4069.43994140625
3192,2023-01-27 10:30:00-05:00,124.5999984741211,180.1999969482422,136.30999755859375,26.36590003967285,134.125,67.04000091552734,110.13999938964844,237.42999267578125,57.275001525878906,116.68000030517578,4062.409912109375
3193,2023-01-27 11:30:00-05:00,123.8499984741211,178.1300048828125,135.44500732421875,26.350000381469727,132.5800018310547,66.70500183105469,109.1615982055664,237.02000427246094,56.70000076293945,115.44000244140625,4072.669921875
3194,2023-01-27 12:30:00-05:00,124.12000274658203,179.83999633789062,135.5,26.40999984741211,133.07000732421875,66.77999877929688,109.4000015258789,236.60499572753906,56.869998931884766,116.12999725341797,4073.340087890625
3195,2023-01-27 13:30:00-05:00,124.74500274658203,179.8300018310547,135.57000732421875,26.489999771118164,132.95849609375,66.76860046386719,109.57499694824219,235.87869262695312,57.154998779296875,116.30999755859375,4083.219970703125
3196,2023-01-27 14:30:00-05:00,124.4000015258789,180.86000061035156,135.0399932861328,26.54400062561035,133.26499938964844,66.87999725341797,109.52999877929688,235.74000549316406,57.20500183105469,116.2249984741211,4088.780029296875
3197,2023-01-27 15:30:00-05:00,123.58000183105469,179.36000061035156,134.6300048828125,26.530000686645508,132.82000732421875,66.54000091552734,108.72000122070312,234.33999633789062,56.994998931884766,115.58999633789062,4070.02001953125
3198,2023-01-30 09:30:00-05:00,121.77999877929688,177.36000061035156,132.72000122070312,25.765199661254883,131.84500122070312,65.62000274658203,108.37999725341797,231.3000030517578,56.439998626708984,114.88500213623047,4050.820068359375
3199,2023-01-30 10:30:00-05:00,121.7699966430664,175.99620056152344,133.0399932861328,25.764999389648438,131.44000244140625,65.20999908447266,107.62000274658203,232.13999938964844,56.709999084472656,114.43000030517578,4045.0400390625
3200,2023-01-30 11:30:00-05:00,121.52999877929688,175.8350067138672,132.52000427246094,25.600000381469727,130.4228057861328,64.7249984741211,106.53500366210938,231.27000427246094,56.4900016784668,114.0,4041.010009765625
3201,2023-01-30 12:30:00-05:00,121.5,175.625,132.30999755859375,25.674999237060547,130.25999450683594,64.61499786376953,106.53500366210938,230.84500122070312,56.619998931884766,113.66999816894531,4038.7099609375
3202,2023-01-30 13:30:00-05:00,121.05999755859375,174.89999389648438,132.10659790039062,25.4950008392334,130.1699981689453,64.53500366210938,106.66000366210938,229.72999572753906,56.61000061035156,113.63999938964844,4027.1201171875
